# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=40
# for k=1.04722e-05 to 26.3317 h/Mpc,
# number of wavenumbers equal to 126
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime             16:H_T_Nb_prime          17:t_g                   18:t_b                   19:t_cdm                 20:t_ur                  21:t_ncdm[0]             22:t_ncdm[1]             23:t_ncdm[2]             24:t_tot                 25:shear_ncdm[0]         26:shear_ncdm[1]         27:shear_ncdm[2]         28:cs2_ncdm[0]           29:cs2_ncdm[1]           30:cs2_ncdm[2]           31:l3_ncdm[0]            32:l3_ncdm[1]            33:l3_ncdm[2]         
       1.661451496207e+00      -1.579198824355e-03      -1.307421779645e+03      -1.519429881112e+03      -1.578647235589e-03      -3.418321275786e-01      -3.418321275787e-01      -3.418321275791e-01      -1.409218680933e+03       1.108107454281e-03       1.108107451669e-03       3.038859511234e+03       2.353590461612e+00       1.863384477839e-03      -5.138096765434e-08       1.195385091465e-07      -3.516586792124e-08       1.163724966172e+00       1.176795196202e+00      -3.460439378482e-08       6.545710003680e-04       6.545710003880e-04       6.545710004074e-04       1.111617551871e+00       2.488121136790e-05       2.488121136849e-05       2.488121136902e-05       3.122555386787e-03       3.122555386787e-03       3.122555386785e-03       5.067422953539e-03       5.067422953446e-03       5.067422953203e-03 
       2.091602484532e+00      -1.069246817513e-03      -1.402950196233e+03      -1.630411813887e+03      -1.068873352353e-03      -2.335829150293e-01      -2.335829150293e-01      -2.335829150293e-01      -1.512149527140e+03       7.502659903093e-04       7.502659895514e-04       3.260823457804e+03       2.525502312361e+00       1.261641829904e-03      -3.479512546491e-08       8.065360479438e-08      -2.411193193407e-08       1.248728431372e+00       1.262751132449e+00      -2.373177171764e-08       3.989963435378e-04       3.989963435412e-04       3.989963435419e-04       1.192799592599e+00       1.127934732454e-05       1.127934732474e-05       1.127934732452e-05       3.105696772533e-03       3.105696772534e-03       3.105696772533e-03       2.704705587654e-03       2.704705587637e-03       2.704705587646e-03 
       2.633171379363e+00      -7.210095843210e-04      -1.499372891573e+03      -1.742438608052e+03      -7.207577528279e-04      -1.580287226281e-01      -1.580287226281e-01      -1.580287226281e-01      -1.616050159234e+03       5.059124942945e-04       5.059124939942e-04       3.484877101483e+03       2.699033034167e+00       8.507390422274e-04      -2.346451578199e-08       5.440880995230e-08      -1.624108430503e-08       1.334528660007e+00       1.349516501099e+00      -1.598473732175e-08       3.029802619491e-04       3.029802619456e-04       3.029802619465e-04       1.274752758661e+00       7.325775665682e-06       7.325775665406e-06       7.325775665658e-06       3.100592515923e-03       3.100592515923e-03       3.100592515923e-03       1.619668148893e-03       1.619668148903e-03       1.619668148896e-03 
       3.314966363024e+00      -4.844087426220e-04      -1.596534308758e+03      -1.855333958352e+03      -4.842395534826e-04      -1.068525953230e-01      -1.068525953231e-01      -1.068525953231e-01      -1.720756106742e+03       3.398911749307e-04       3.398911748297e-04       3.710667839686e+03       2.873908538020e+00       5.715588527398e-04      -1.576672272597e-08       3.646345142146e-08      -1.100894010472e-08       1.420987794355e+00       1.436954258173e+00      -1.083671685750e-08       7.960564206805e-05       7.960564207245e-05       7.960564206693e-05       1.357334475814e+00       4.035433205334e-06       4.035433205046e-06       4.035433205270e-06       3.080268708835e-03       3.080268708834e-03       3.080268708833e-03       1.149108176733e-03       1.149108176734e-03       1.149108176743e-03 
       4.173295393653e+00      -3.243663447599e-04      -1.694343416792e+03      -1.968992538598e+03      -3.242530552710e-04      -7.194379480775e-02      -7.194379480773e-02      -7.194379480773e-02      -1.826169263107e+03       2.275944138297e-04       2.275944137864e-04       3.937985025620e+03       3.049965851494e+00       3.827214463928e-04      -1.055817727223e-08       2.446115377680e-08      -7.328699141278e-09       1.508021331967e+00       1.524982918533e+00      -7.213378011484e-09       3.260120360231e-05       3.260120360159e-05       3.260120359877e-05       1.440480692486e+00       2.350181482298e-06       2.350181482075e-06       2.350181482221e-06       3.071153024801e-03       3.071153024800e-03       3.071153024801e-03       5.760895677628e-04       5.760895677646e-04       5.760895677747e-04 
       5.253867621994e+00      -2.165479591092e-04      -1.792735207521e+03      -2.083342250721e+03      -2.164723285493e-04      -4.807432510022e-02      -4.807432510025e-02      -4.807432510023e-02      -1.932222076702e+03       1.519419198286e-04       1.519419198166e-04       4.166684467008e+03       3.227093236839e+00       2.555047772353e-04      -7.049145436720e-09       1.629369785506e-08      -4.930725032977e-09       1.595567508043e+00       1.613546613566e+00      -4.853738238790e-09       5.653639448179e-06       5.653639462847e-06       5.653639460311e-06       1.524130692576e+00       1.083570944038e-06       1.083570944463e-06       1.083570943961e-06       3.073409307684e-03       3.073409307690e-03       3.073409307683e-03       3.737557296070e-04       3.737557295928e-04       3.737557295959e-04 
       6.614227459530e+00      -1.441546214948e-04      -1.891369420647e+03      -2.198032445790e+03      -1.441042766866e-04      -3.210171002885e-02      -3.210171002886e-02      -3.210171002885e-02      -2.038583336147e+03       1.011460761742e-04       1.011460761598e-04       4.396064868656e+03       3.404739085613e+00       1.700868811154e-04      -4.693023206052e-09       1.105654606401e-08      -3.073770941554e-09       1.683342772363e+00       1.702369539784e+00      -3.022523536836e-09      -1.156251774220e-05      -1.156251774397e-05      -1.156251775223e-05       1.608021859198e+00       2.219834936227e-06       2.219834936315e-06       2.219834936177e-06       3.079240050860e-03       3.079240050860e-03       3.079240050858e-03       2.665899473070e-04       2.665899473029e-04       2.665899473130e-04 
       8.326819028190e+00      -9.572587722059e-05      -1.990478961597e+03      -2.313315512889e+03      -9.569244774344e-05      -2.139902919461e-02      -2.139902919462e-02      -2.139902919461e-02      -2.145489396887e+03       6.716560675497e-05       6.716560675385e-05       4.626631010554e+03       3.583300630193e+00       1.129456038477e-04      -3.116767235516e-09       7.189268350227e-09      -2.195061966620e-09       1.771525682150e+00       1.791650312935e+00      -2.161033317599e-09       5.373445304066e-05       5.373445304071e-05       5.373445304301e-05       1.692342335461e+00       2.546889409864e-07       2.546889410190e-07       2.546889409717e-07       3.055268093328e-03       3.055268093328e-03       3.055268093327e-03      -3.089860508932e-06      -3.089860506428e-06      -3.089860509726e-06 
       1.048284407400e+01      -6.341643529419e-05      -2.089737088245e+03      -2.428879003688e+03      -6.339429118477e-05      -1.411022138409e-02      -1.411022138409e-02      -1.411022138409e-02      -2.252641591096e+03       4.449514928885e-05       4.449514928782e-05       4.857757997287e+03       3.762283062328e+00       7.482316406729e-05      -2.065279995786e-09       4.802068711470e-09      -1.416311993584e-09       1.859842155026e+00       1.881141529770e+00      -1.393771330263e-09       6.171113526557e-05       6.171113526917e-05       6.171113526944e-05       1.776847731996e+00       3.631376097891e-07       3.631376099293e-07       3.631376097718e-07       3.082096611539e-03       3.082096611547e-03       3.082096611541e-03       1.788674565946e-05       1.788674565397e-05       1.788674565715e-05 
       1.319711879263e+01      -4.192496904929e-05      -2.189279337979e+03      -2.544914007477e+03      -4.191033185176e-05      -9.345358742872e-03      -9.345358742882e-03      -9.345358742870e-03      -2.360212712831e+03       2.941519387827e-05       2.941519387721e-05       5.089828008282e+03       3.941981466763e+00       4.946485766356e-05      -1.365913657337e-09       3.207306206967e-09      -9.053337316706e-10       1.948389594694e+00       1.970990732491e+00      -8.904347296441e-10       7.361204115365e-06       7.361204113021e-06       7.361204122200e-06       1.861669842874e+00       5.684226325960e-07       5.684226326538e-07       5.684226323815e-07       3.067738277396e-03       3.067738277401e-03       3.067738277395e-03       4.988333688981e-05       4.988333689625e-05       4.988333689845e-05 
       1.661418821051e+01      -2.765781946834e-05      -2.288450987243e+03      -2.660824126694e+03      -2.764816580857e-05      -6.201318495347e-03      -6.201318495347e-03      -6.201318495346e-03      -2.467628065176e+03       1.940440233972e-05       1.940440233960e-05       5.321648248983e+03       4.121446649833e+00       3.263081897599e-05      -9.016273579898e-10       2.054809026929e-09      -6.598987945623e-10       2.036619302472e+00       2.060723324267e+00      -6.500727925213e-10       3.620766998370e-05       3.620766998852e-05       3.620766998939e-05       1.946354798918e+00       1.089947361852e-07       1.089947361496e-07       1.089947361185e-07       2.999491777388e-03       2.999491777385e-03       2.999491777379e-03      -5.686046204022e-05      -5.686046204202e-05      -5.686046204358e-05 
       2.091602373455e+01      -1.821490458731e-05      -2.387756022261e+03      -2.777282840950e+03      -1.820854946699e-05      -4.045042957659e-03      -4.045042957661e-03      -4.045042957664e-03      -2.575500757559e+03       1.277856986888e-05       1.277856986915e-05       5.554565678997e+03       4.301720071110e+00       2.148890094235e-05      -5.943636604596e-10       1.305701674814e-09      -4.838573501423e-10       2.124915396804e+00       2.150860035078e+00      -4.773892270126e-10       4.259478179977e-05       4.259478179874e-05       4.259478179490e-05       2.031369936053e+00      -3.918977361196e-07      -3.918977361265e-07      -3.918977361357e-07       3.037588028460e-03       3.037588028462e-03       3.037588028469e-03       3.728904916766e-07       3.728904914666e-07       3.728904917734e-07 
       2.633171379311e+01      -1.197663826963e-05      -2.486808282695e+03      -2.894133828347e+03      -1.197246237843e-05      -2.682966014305e-03      -2.682966014306e-03      -2.682966014305e-03      -2.683647530741e+03       8.401291333492e-06       8.401291333501e-06       5.788267654783e+03       4.482524222129e+00       1.412813281300e-05      -3.914113115420e-10       9.094186249714e-10      -2.690650762111e-10       2.212926743399e+00       2.241262110800e+00      -2.648152900282e-10      -3.983647399320e-05      -3.983647399474e-05      -3.983647370725e-05       2.116548782416e+00      -1.412394756688e-09      -1.412394785145e-09      -1.412397716002e-09       3.085593890788e-03       3.085593890783e-03       3.085593890541e-03       1.773520023907e-05       1.773520024049e-05       1.773520017567e-05 
